grid,model,backend,language,country,occupation,prompt_id,cell_id,image_id,seed,prompt,prompt_status,target_n,current_n,missing_n,shard_group,shard_id,n_shards,recommended_runner,output_metadata_path,output_image_dir
robustness,pollinations/flux,pollinations,qu,MULTI,police officer,pollinations/flux|qu|MULTI|police officer,pollinations/flux|qu|MULTI|police officer,pollinations_flux__police_officer__202625140400006,202625140400006,runa qhawaq,ok,10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,police officer,pollinations/flux|qu|MULTI|police officer,pollinations/flux|qu|MULTI|police officer,pollinations_flux__police_officer__202625140400007,202625140400007,runa qhawaq,ok,10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,police officer,pollinations/flux|qu|MULTI|police officer,pollinations/flux|qu|MULTI|police officer,pollinations_flux__police_officer__202625140400008,202625140400008,runa qhawaq,ok,10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,police officer,pollinations/flux|qu|MULTI|police officer,pollinations/flux|qu|MULTI|police officer,pollinations_flux__police_officer__202625140400009,202625140400009,runa qhawaq,ok,10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403000,202625140403000,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403001,202625140403001,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403002,202625140403002,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403003,202625140403003,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403004,202625140403004,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403005,202625140403005,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403006,202625140403006,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403007,202625140403007,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403008,202625140403008,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140403009,202625140403009,runa qhawaq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410000,202625140410000,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410001,202625140410001,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410002,202625140410002,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410003,202625140410003,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410004,202625140410004,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410005,202625140410005,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410006,202625140410006,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410007,202625140410007,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410008,202625140410008,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,police officer,pollinations/flux|gn|MULTI|police officer,pollinations/flux|gn|MULTI|police officer,pollinations_flux__police_officer__202625140410009,202625140410009,tahachi,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413000,202625140413000,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413001,202625140413001,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413002,202625140413002,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413003,202625140413003,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413004,202625140413004,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413005,202625140413005,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413006,202625140413006,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413007,202625140413007,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413008,202625140413008,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|police officer,stabilityai_stable-diffusion-3.5-medium__police_officer__202625140413009,202625140413009,tahachi,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500000,202625140500000,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500001,202625140500001,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500002,202625140500002,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500003,202625140500003,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500004,202625140500004,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500005,202625140500005,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500006,202625140500006,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500007,202625140500007,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500008,202625140500008,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations/flux|qu|MULTI|salesperson,pollinations_flux__salesperson__202625140500009,202625140500009,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,qu,MULTI,salesperson,runwayml/stable-diffusion-v1-5|qu|MULTI|salesperson,runwayml/stable-diffusion-v1-5|qu|MULTI|salesperson,runwayml_stable-diffusion-v1-5__salesperson__202625140501000,202625140501000,,unavailable:ValueError:no documented qu translation for occupation 'salesperson',10,0,10,robustness|runwayml/stable-diffusion-v1-5|qu,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
